Rank,PlayerID,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGamePPR,FantasyPointsPPR
1571,23282,Jalyn Armour-Davis,BAL,CB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,8
1571,23564,Damarion Williams,BAL,CB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,8
1574,23532,Sam Williams,DAL,DE,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,7.95
1574,23851,Akial Byers,GB,DL,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,7.95
1574,23519,Jeff Gunter,CIN,DE,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,7.95
1577,17362,Josh Watson,CAR,LB,17,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0.5,7.94
1578,20372,Cameron Batson,ATL,WR,17,0,0,0,0,0,3.2,35.2,0.2,0,0,0,0,0.5,7.92
1579,23607,Christian Benford,BUF,CB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,7.9
1580,21478,Curtis Bolton,LV,LB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.5,7.87
1581,20559,J.T. Gray,NO,DB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.5,7.85
1581,19899,Deadrin Senat,TB,DL,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,7.85
1583,20963,Cody Thompson,SEA,WR,17,0,0,0,0,0,3.2,34.4,0.2,0,0,0,0,0.5,7.84
1584,18949,Daeshon Hall,MIA,DE,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,7.8
1584,23539,Nate Landman,ATL,ILB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.5,7.8
1586,22572,Dax Milne,WAS,WR,17,0,0,0,0.2,0,3.1,34.6,0.2,0,0,0,0,0.5,7.78
1587,21449,Luke Gifford,DAL,LB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.5,7.77
1588,11565,Andre Roberts,CAR,WR,17,0,0,0,0.1,0,2.4,41.2,0.2,0,0,0,0,0.5,7.73
1589,23526,Jayden Peevy,TEN,DE,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,7.7
1589,23823,Owen Carney Jr.,MIA,DL,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,7.7
1591,21818,Shane Buechele,KC,QB,17,154.9,0.5,1,4.7,0.2,0,0,0,0,0,0,0,0.5,7.67
1592,17289,Jake Kumerow,BUF,WR,17,0,0,0,0.1,0,2.6,32.5,0.3,0,0,0,0,0.5,7.66
1593,22721,Bobby Brown III,LAR,DT,11,0,0,0,0,0,0,0,0,0.2,0.1,0.1,0,0.7,7.64
1594,22596,Jaelon Darden,TB,WR,17,0,0,0,0,0,2.8,36.3,0.2,0,0,0,0,0.4,7.63
1595,22321,Cole Christiansen,LAC,LB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.4,7.57
1596,23901,C.J. Avery,CHI,LB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.4,7.55
1597,22486,Aaron Patrick,DEN,OLB,17,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0.4,7.54
1597,21130,Cortez Broughton,KC,DT,11,0,0,0,0,0,0,0,0,0.2,0.1,0.1,0,0.7,7.54
1599,23609,Devin Harper,DAL,LB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.4,7.5
1599,24001,Tre Avery,TEN,CB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.4,7.5
1601,21782,Jonathan Ward,ARI,RB,17,0,0,0,43.9,0.1,1.5,11.3,0,0,0,0,0,0.4,7.42
1602,20003,Shaun Dion Hamilton,DET,LB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.4,7.4
1603,23087,Barrington Wade,DEN,ILB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.4,7.27
1604,21125,Ty Summers,JAX,LB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.4,7.25
1604,20771,Ulysees Gilbert III,PIT,ILB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.4,7.25
1604,23687,Jack Cochrane,KC,LB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.4,7.25
1607,21040,Jordan Brailford,ATL,LB,17,0,0,0,0,0,0,0,0,0.2,0.1,0.1,0,0.4,7.24
1608,23363,DeMarvin Leal,PIT,DE,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.4,7.2
1608,23782,Zakoby McClain,BAL,ILB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.4,7.2
1608,23955,Benton Whitley,LAR,OLB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.4,7.2
1608,24031,Mike Greene,TB,DL,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.4,7.2
1612,22007,Kamal Martin,CAR,LB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.4,7.17
1613,23326,Khalan Tolson,CAR,LB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.4,7.15
1614,24044,Josh Black,NO,DT,16,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.4,7.1
1615,17081,Tyrell Adams,JAX,LB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.4,7.07
1615,19099,Vincent Taylor,ATL,DT,4,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,1.8,7.07
1617,23987,Vi Jones,SEA,LB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.4,7.05
1617,23110,Lakiem Williams,SEA,LB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.4,7.05
1619,20068,Justin Lawler,TEN,OLB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.4,6.92
1619,22839,Anthony Hines III,LAR,LB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.4,6.92
1619,22836,Justin Hilliard,NYG,OLB,16,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.4,6.92
1619,15113,Jon Bostic,WAS,ILB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.4,6.92
1623,23340,Brandon Smith,CAR,LB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.4,6.85
1623,23538,Jake Hansen,HOU,LB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.4,6.85
1625,15589,Michael Thomas,CIN,S,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.4,6.8
1625,18392,Matthias Farley,LV,S,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.4,6.8
1627,23741,Jared Bernhardt,ATL,WR,17,0,0,0,0,0,3.1,30.8,0.1,0,0,0,0,0.4,6.78
1628,19902,Oren Burks,SF,LB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.4,6.77
1629,23999,James Skalski,IND,LB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.4,6.75
1630,20907,Natrez Patrick,DET,OLB,17,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0.4,6.72
1631,7243,Eric Weddle,LAR,FS,1,0,0,0,0,0,0,0,0,0,0.1,0.1,0,6.7,6.7
1632,21400,Steven Sims,PIT,WR,17,0,0,0,0,0,2.7,27.8,0.2,0,0,0,0,0.4,6.68
1633,21521,Herb Miller,CLE,CB,17,0,0,0,0,0,0,0,0,0,0.2,0.1,0,0.4,6.6
1633,19458,Joe Jones,TEN,LB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.4,6.6
1633,22088,Stantley Thomas-Oliver III,CAR,CB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.4,6.6
1633,23348,Nephi Sewell,NO,LB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.4,6.6
1633,19200,C.J. Board,NYG,WR,17,0,0,0,0,0,2.1,33,0.2,0,0,0,0,0.4,6.6
1638,22801,Elerson Smith,NYG,OLB,7,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.9,6.55
1638,18945,Duke Riley,MIA,LB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.4,6.55
1638,23004,Adam Prentice,NO,FB,17,0,0,0,18.8,0.1,2,14.7,0.1,0,0,0,0,0.4,6.55
1638,22677,Mekhi Sargent,JAX,RB,17,0,0,0,20.5,0,2.6,19,0,0,0,0,0,0.4,6.55
1642,23747,Kana'i Mauga,DEN,ILB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.4,6.5
1642,23448,Jeremiah Gemmel,DEN,LB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.4,6.5
1644,19293,Austin Calitro,NYG,ILB,17,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0.4,6.47
1645,21893,Kenny Willekes,MIN,DE,5,0,0,0,0,0,0,0,0,0.2,0,0.1,0,1.3,6.44
1646,19972,Mike White,NYJ,QB,17,115.2,0.8,0.8,2.2,0,0,0,0,0,0,0,0,0.4,6.43
1647,16850,Sean Mannion,SEA,QB,17,106.6,0.7,0.5,3,0,0,0,0,0,0,0,0,0.4,6.36
1648,22269,Henry Black,ATL,S,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.4,6.35
1649,18033,Miles Killebrew,PIT,S,3,0,0,0,0,0,0,0,0,0,0,0.1,0,2.1,6.3
1650,22861,Buddy Johnson,PIT,LB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.4,6.25
1650,24003,Jack Gibbens,TEN,LB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.4,6.25
1652,22303,Javin White,CHI,LB,17,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0.4,6.22
1653,21445,Andrew Dowell,NO,LB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.4,6.17
1654,16930,Tye Smith,MIN,CB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.4,6.15
1655,23384,Josh Paschal,DET,DL,12,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.5,6.1
1656,20070,Keion Crossen,MIA,DB,6,0,0,0,0,0,0,0,0,0.1,0,0.1,0,1,6.07
1656,21136,Quinton Bell,ATL,OLB,17,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0.4,6.07
1656,22811,Tony Fields II,CLE,LB,17,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0.4,6.07
1659,18007,Daryl Worley,BAL,CB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.4,6.05
1660,21053,Ben Burr-Kirven,SEA,OLB,17,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0.3,5.94
1661,21980,Clay Johnston,CIN,LB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.3,5.92
1661,20010,Andre Smith,BUF,LB,11,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.5,5.92
1663,22742,Rodarius Williams,NYG,CB,12,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.5,5.9
1663,23620,Mark Robinson,PIT,LB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,5.9
1665,23786,J.J. Russell,TB,ILB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,5.75
1666,23617,James Houston,DET,LB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.3,5.7
1666,23450,Sterling Weatherford,CHI,LB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.3,5.7
1668,22852,Janarius Robinson,MIN,OLB,17,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0.3,5.69
1668,21417,Randy Ramsey,GB,LB,17,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0.3,5.69
1670,21128,Gerri Green,LV,DE,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.3,5.67
1671,21817,Kellen Mond,CLE,QB,17,83.3,0.5,0.5,13.3,0,0,0,0,0,0,0,0,0.3,5.66
1672,23460,Roger McCreary,TEN,CB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.3,5.65
1673,18942,Justin Evans,NO,S,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.3,5.6
1674,22934,Chris Garrett,LAR,OLB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.3,5.57
1675,21538,C.J. Moore,DET,S,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.3,5.55
1675,23419,Akayleb Evans,MIN,CB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.3,5.55
1675,23698,Farrod Gardner,WAS,S,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.3,5.55
1678,22987,Darius Hodge,MIA,LB,17,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0.3,5.54
1679,22335,JuJu Hughes,DET,S,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,5.5
1679,23630,Christian Matthew,ARI,CB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.3,5.5
1681,21898,Anfernee Jennings,NE,LB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.3,5.42
1681,22788,Victor Dimukeje,ARI,OLB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.3,5.42
1681,20787,Chase Hansen,NO,LB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.3,5.42
1684,19994,Parry Nickerson,MIN,CB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.3,5.4
1684,23898,Christian Albright,CHI,LB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.3,5.4
1684,23932,Luke Masterson,LV,LB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.3,5.4
1684,24000,Tomon Fox,NYG,OLB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.3,5.4
1688,20487,Brandon Powell,LAR,WR,17,0,0,0,0,0,1.9,22.5,0.2,0,0,0,0,0.3,5.35
1689,23983,Carson Taylor,CHI,DL,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.3,5.3
1689,20853,Justin Layne,NYG,CB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.3,5.3
1691,22431,Javon Hagan,ARI,S,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.3,5.15
1692,22819,Tyree Gillespie,JAX,S,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,5.1
1693,23966,Lance McCutcheon,LAR,WR,17,0,0,0,0,0,1.8,20.8,0.2,0,0,0,0,0.3,5.08
1694,20513,A.J. Moore,TEN,S,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.3,5.07
1694,22978,Kobe Jones,GB,LB,17,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0.3,5.07
1696,23390,Jeremiah Moon,BAL,OLB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.3,5.05
1696,23391,Jesse Luketa,ARI,OLB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.3,5.05
1696,23784,Josh Ross,BAL,ILB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.3,5.05
1696,22305,Madre Harper,CAR,CB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.3,5.05
1700,22449,Keandre Jones,CIN,LB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,5
1700,21333,Nate Meadors,NYG,S,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.3,5
1700,23418,Yusuf Corker,NYG,S,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.3,5
1700,23545,Baylon Spector,BUF,LB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,5
1700,19286,Harvey Langi,NE,LB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,5
1700,23439,JoJo Domann,IND,LB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,5
1706,22187,Ray Wilborn,GB,LB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.3,4.9
1706,21874,Curtis Weaver,CLE,DE,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,4.9
1708,21277,David Blough,MIN,QB,17,189,0,4,53,0,0,0,0,0,0,0,0,0.3,4.86
1709,21935,J.R. Reed,DEN,S,17,0,0,0,0,0,0,0,0,0,0,0,0,0.3,4.8
1709,21334,Micah Abernathy,GB,FS,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.3,4.8
1711,23537,Isaiah Graham-Mobley,CAR,LB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,4.75
1711,21705,Jonathan Kongbo,DEN,OLB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,4.75
1713,22756,Mark Webb Jr.,LAC,DB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,4.7
1713,23021,Zayne Anderson,KC,DB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,4.7
1713,22983,Nick McCloud,NYG,CB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.3,4.7
1713,22948,Devon Key,KC,DB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,4.7
1717,21601,Gunner Olszewski,PIT,WR,17,0,0,0,0,0,1.8,22.1,0.1,0,0,0,0,0.3,4.61
1718,22353,Myles Dorn,MIN,S,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,4.6
1718,20000,Marcell Harris,NYJ,LB,17,0,0,0,0,0,0,0,0,0,0.1,0,0,0.3,4.6
1718,23458,Gregory Junior,JAX,CB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,4.6
1718,23548,Montaric Brown,JAX,CB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,4.6
1718,23695,T.D. Moultry,PIT,OLB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,4.6
1718,23656,Josh Blackwell,CHI,CB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.3,4.6
1724,20339,Grant Haley,LAR,DB,17,0,0,0,0,0,0,0,0,0,0.2,0.1,0,0.3,4.5
1724,20750,Emeke Egbule,LAC,OLB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,4.5
1724,19955,Troy Apke,WAS,CB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,4.5
1724,22750,James Wiggins,ARI,S,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.3,4.5
1724,24032,Tae Daley,ARI,S,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.3,4.5
1724,23776,Arron Mosby,CAR,LB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,4.5
1730,22461,Delontae Scott,PIT,LB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.3,4.42
1731,23457,Kyron Johnson,PHI,LB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,4.4
1731,23430,Leon O'Neal Jr.,SF,S,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.3,4.4
1733,21730,Collin Johnson,NYG,WR,17,0,0,0,0,0,1.8,19.8,0.1,0,0,0,0,0.3,4.38
1734,23059,Kiondre Thomas,GB,CB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.3,4.35
1734,22741,Trill Williams,MIA,CB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,4.35
1734,20302,Chris Cooper,TB,S,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,4.35
1734,23366,Verone McKinley III,MIA,S,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,4.35
1734,23560,Chase Lucas,DET,CB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.3,4.35
1734,23661,Mike Brown,MIN,S,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,4.35
1734,23930,Bryce Cosby,LV,CB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.3,4.35
1741,23592,Brad Hawkins,ATL,DB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.3,4.3
1742,17192,Brandon King,IND,LB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.2,4.2
1742,23300,Bubba Bolden,SEA,SS,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2,4.2
1742,23635,Nazeeh Johnson,KC,S,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2,4.2
1742,23547,Markquese Bell,DAL,S,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2,4.2
1742,23850,Chauncey Manac,GB,LB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.2,4.2
1747,20338,Tae Davis,LV,LB,12,0,0,0,0,0,0,0,0,0.1,0,0,0,0.3,4.17
1748,21588,Jake Gervase,LAR,LB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.2,4.15
1748,22996,Troy Warner,TB,S,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.2,4.15
1748,23591,Nolan Turner,TB,S,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.2,4.15
1751,23001,Tyler Coyle,DAL,S,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2,4.1
1751,23598,Russ Yeast,LAR,S,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2,4.1
1753,22153,Chris Williamson,TEN,CB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2,4.05
1753,23392,Kingsley Enagbare,GB,LB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.2,4.05
1753,23871,Marcelino McCrary-Ball,SF,LB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.2,4.05
1756,21246,Jamal Davis II,LAC,OLB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2,4
1756,22594,Frank Darby,ATL,WR,17,0,0,0,0,0,1.6,18,0.1,0,0,0,0,0.2,4
1758,22064,Javaris Davis,CIN,CB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2,3.9
1758,23619,Cameron Goode,MIA,LB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2,3.9
1758,23654,Luiji Vilain,MIN,OLB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2,3.9
1758,23668,Zach McCloud,MIN,OLB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2,3.9
1762,23750,Raheem Layne,LAC,S,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2,3.85
1762,23645,Dan Isom,LAR,S,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2,3.85
1764,22323,John Brannon,CIN,CB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2,3.8
1764,22190,Tyler Hall,LAR,CB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2,3.8
1764,21187,Kemon Hall,LAC,CB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2,3.8
1764,18161,Clayton Fejedelem,MIA,S,12,0,0,0,0,0,0,0,0,0,0,0,0,0.3,3.8
1764,23817,Trevor Denbow,IND,S,12,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,3.8
1764,20742,J.J. Arcega-Whiteside,SEA,WR,17,0,0,0,0,0,1.5,17,0.1,0,0,0,0,0.2,3.8
1770,18178,Cre'Von LeBlanc,LV,CB,14,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0.3,3.77
1770,19059,Nate Gerry,WAS,LB,11,0,0,0,0,0,0,0,0,0.1,0,0,0,0.3,3.77
1772,23673,David Anenih,TEN,OLB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2,3.75
1772,21578,Tuzar Skipper,PIT,LB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2,3.75
1774,23562,Delarrin Turner-Yell,DEN,S,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2,3.7
1774,23951,Jairon McVea,LAR,S,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2,3.7
1774,20711,Chris Jones,LV,CB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2,3.7
1777,15208,Cody Davis,NE,SS,17,0,0,0,0,0,0,0,0,0,0,0,0,0.2,3.6
1778,20878,Jordan Miller,BUF,DB,17,0,0,0,0,0,0,0,0,0,0.1,0,0,0.2,3.55
1778,17952,Karl Joseph,PIT,S,17,0,0,0,0,0,0,0,0,0,0,0,0,0.2,3.55
1780,23791,Denzel Williams,BAL,CB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.2,3.5
1780,23796,JoJo Ozougwu,TB,OLB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2,3.5
1782,20300,Robert Jackson,BAL,CB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2,3.45
1783,22489,Innis Gaines,GB,S,17,0,0,0,0,0,0,0,0,0,0,0,0,0.2,3.4
1783,23043,Elijah Ponder,TB,OLB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2,3.4
1783,23887,Ayo Oyelola,JAX,S,17,0,0,0,0,0,0,0,0,0,0,0,0,0.2,3.4
1783,24034,Ja'Marcus Ingram,BUF,CB,17,0,0,0,0,0,0,0,0,0,0,0,0,0.2,3.4
1787,20288,Tyler Lancaster,LV,DL,2,0,0,0,0,0,0,0,0,0,0,0,0,1.7,3.35
1787,18521,Charles Washington,ARI,S,3,0,0,0,0,0,0,0,0,0,0,0.1,0,1.1,3.35
1789,18054,Rashard Robinson,TB,CB,5,0,0,0,0,0,0,0,0,0,0,0.1,0,0.7,3.3
1789,22748,Chris Wilcox,IND,CB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2,3.3
1789,23995,Delonte Hood,CIN,CB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2,3.3
1789,21137,Tim Harris,BUF,CB,17,0,0,0,0,0,0,0,0,0,0.1,0,0,0.2,3.3
1789,23788,Don Gardner,TB,CB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2,3.3
1794,23631,Andre Anthony,TB,OLB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2,3.25
1794,22760,Ar'Darius Washington,BAL,S,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2,3.25
1796,22712,Joshuah Bledsoe,NE,S,17,0,0,0,0,0,0,0,0,0,0,0,0,0.2,3.2
1796,22859,Ronnie Perkins,NE,LB,11,0,0,0,0,0,0,0,0,0,0,0,0,0.3,3.2
1796,23869,Tayler Hawkins,SF,S,17,0,0,0,0,0,0,0,0,0,0,0,0,0.2,3.2
1796,21175,Brandon Rusnak,JAX,DB,17,0,0,0,0,0,0,0,0,0,0,0,0,0.2,3.2
1800,22103,Jared Mayden,PHI,S,17,0,0,0,0,0,0,0,0,0,0,0,0,0.2,3.1
1800,23633,Elijah Hicks,CHI,DB,17,0,0,0,0,0,0,0,0,0,0,0,0,0.2,3.1
1800,21517,Terrell Bonds,TEN,CB,17,0,0,0,0,0,0,0,0,0,0.1,0,0,0.2,3.1
1803,22875,Tre Norwood,PIT,DB,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3.05
1803,20028,Tremon Smith,HOU,DB,5,0,0,0,0,0,0,0,0,0,0,0,0,0.6,3.05
1805,19986,Micah Kiser,LV,LB,6,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3
1805,22069,Stanford Samuels III,LV,CB,17,0,0,0,0,0,0,0,0,0,0,0,0,0.2,3
1805,23379,Tyreke Smith,SEA,LB,5,0,0,0,0,0,0,0,0,0,0,0,0,0.6,3
